Date,SP500,VIX,SP500_return_d,VIX_change_d
2015-05-26,2104.199951171875,14.0600004196167,-0.010335204907502334,0.14765218383673945
2015-05-27,2123.47998046875,13.270000457763672,0.009120918929110081,-0.0578280333869863
2015-05-28,2120.7900390625,13.3100004196167,-0.0012675639174870542,0.003009781093195853
2015-05-29,2107.389892578125,13.84000015258789,-0.006338515184097658,0.03904729728121657
2015-06-01,2111.72998046875,13.970000267028809,0.002057343499147661,0.009349231168656014
2015-06-02,2109.60009765625,14.239999771118164,-0.0010091051653478204,0.019142697527350715
2015-06-03,2114.070068359375,13.65999984741211,0.0021166294697559994,-0.041583046938439616
2015-06-04,2095.840087890625,14.710000038146973,-0.008660562215101069,0.07405569423438678
2015-06-05,2092.830078125,14.210000038146973,-0.0014372152327325357,-0.034581592413088925
2015-06-08,2079.280029296875,15.289999961853027,-0.006495560338305542,0.07325307265254886
2015-06-09,2080.14990234375,14.470000267028809,0.00041826551900276467,-0.0551214583487213
2015-06-10,2105.199951171875,13.220000267028809,0.011970491752514406,-0.09034670447496196
2015-06-11,2108.860107421875,12.850000381469727,0.0017371167565281324,-0.028387013594802463
2015-06-12,2094.110107421875,13.779999732971191,-0.007018874653102703,0.06987440517992623
2015-06-15,2084.429931640625,15.390000343322754,-0.004633289621771347,0.11049972395144418
2015-06-16,2096.2900390625,14.8100004196167,0.0056737305157538035,-0.038415313545916235
2015-06-17,2100.43994140625,14.5,0.0019776843950728407,-0.021154007186513838
2015-06-18,2121.239990234375,13.1899995803833,0.009854000054008836,-0.09468971451055078
2015-06-19,2109.989990234375,13.960000038146973,-0.00531761523794962,0.056737165150839666
2015-06-22,2122.85009765625,12.739999771118164,0.006076367981542122,-0.09144946788840772
2015-06-23,2124.199951171875,12.109999656677246,0.0006356664251933869,-0.05071510296376066
2015-06-24,2108.580078125,13.260000228881836,-0.007380465718305257,0.09072047280414063
2015-06-25,2102.31005859375,14.010000228881836,-0.0029780041565964136,0.05501937466715889
2015-06-26,2101.489990234375,14.020000457763672,-0.00039015574492238484,0.0007135375712560152
2015-06-29,2057.639892578125,18.850000381469727,-0.02108696950861153,0.2960280198739356
2015-06-30,2063.110107421875,18.229999542236328,0.0026549623524674106,-0.033444370551028266
2015-07-01,2077.419921875,16.09000015258789,0.006912096434637041,-0.12487059309242127
2015-07-02,2076.780029296875,16.790000915527344,-0.00030807018954653404,0.04258555512988953
2015-07-06,2068.760009765625,17.010000228881836,-0.003869232698897424,0.013017894245912135
2015-07-07,2081.340087890625,16.09000015258789,0.006062560593868743,-0.055603449375801695
2015-07-08,2046.6800537109375,19.65999984741211,-0.016792964912141516,0.2003881364699924
2015-07-09,2051.31005859375,19.969999313354492,0.0022596476448199895,0.01564500608618887
2015-07-10,2076.6201171875,16.829999923706055,0.012262986385007718,-0.1710681093743687
2015-07-13,2099.60009765625,13.899999618530273,0.011005268507355188,-0.19127419097672288
2015-07-14,2108.949951171875,13.369999885559082,0.00444327323650017,-0.03887543013845879
2015-07-15,2107.39990234375,13.229999542236328,-0.0007352563007372865,-0.010526439027886638
2015-07-16,2124.2900390625,12.109999656677246,0.007982733444475738,-0.08845541431178576
2015-07-17,2126.639892578125,11.949999809265137,0.00110557162445071,-0.01330026679820605
2015-07-20,2128.280029296875,12.25,0.0007709366240016023,0.02479467457429293
2015-07-21,2119.2099609375,12.220000267028809,-0.004270796242723094,-0.0024519613955023426
2015-07-22,2114.14990234375,12.119999885559082,-0.00239056502019028,-0.008217004396385256
2015-07-23,2102.14990234375,12.640000343322754,-0.0056922102113794535,0.042009444681472906
2015-07-24,2079.64990234375,13.739999771118164,-0.010761020696661188,0.08344485425581512
2015-07-27,2067.639892578125,15.600000381469727,-0.005791755065064178,0.12695966857254215
2015-07-28,2093.25,13.4399995803833,0.012310073801889353,-0.14903563483515622
2015-07-29,2108.570068359375,12.5,0.007292142927383681,-0.07250665956526697
2015-07-30,2108.6298828125,12.130000114440918,2.836690402236809e-05,-0.030046911917760995
2015-07-31,2103.840087890625,12.119999885559082,-0.002274103801051709,-0.00082476119164599
2015-08-03,2098.0400390625,12.5600004196167,-0.0027606939449045503,0.03566022325017647
2015-08-04,2093.320068359375,13.0,-0.0022522391669328678,0.03443216301251183
2015-08-05,2099.840087890625,12.510000228881836,0.003109838185490679,-0.03842101468680697
2015-08-06,2083.56005859375,13.770000457763672,-0.007783195922562141,0.09596400320938224
2015-08-07,2077.570068359375,13.390000343322754,-0.0028790228563377145,-0.02798416064079574
2015-08-10,2104.179931640625,12.229999542236328,0.012726835632025084,-0.09061627307380854
2015-08-11,2084.070068359375,13.710000038146973,-0.00960306468018227,0.11423358408713478
2015-08-12,2086.050048828125,13.609999656677246,0.0009496036382146948,-0.00732070491903998
2015-08-13,2083.389892578125,13.489999771118164,-0.0012760258683812036,-0.008856138184716292
2015-08-14,2091.5400390625,12.829999923706055,0.0039043322743591373,-0.050162480571868596
2015-08-17,2102.43994140625,13.020000457763672,0.005197891709402951,0.014700499257905047
2015-08-18,2096.919921875,13.789999961853027,-0.0026289829356331003,0.05745701710000975
2015-08-19,2079.610107421875,15.25,-0.008289136409597112,0.10063581401448807
2015-08-20,2035.72998046875,19.139999389648438,-0.021325960454146156,0.22720085108259072
2015-08-21,1970.8900146484375,28.030000686645508,-0.03236924252187817,0.38149503553749253
2015-08-24,1893.2099609375,40.7400016784668,-0.04021144434651928,0.3739350623246345
2015-08-25,1867.6099853515625,36.02000045776367,-0.013614249742655897,-0.12313609954173135
2015-08-26,1940.510009765625,30.31999969482422,0.03829129943453164,-0.1722668017474006
2015-08-27,1987.6600341796875,26.100000381469727,0.02400725448969004,-0.14987222176466056
2015-08-28,1988.8699951171875,26.049999237060547,0.0006085511568762156,-0.0019175900324734378
2015-08-31,1972.1800537109375,28.43000030517578,-0.008427078663984055,0.08742719748532295
2015-09-01,1913.8499755859375,31.399999618530273,-0.030022649842427997,0.09936294436829488
2015-09-02,1948.8599853515625,26.09000015258789,0.01812767142321464,-0.18525577576833296
2015-09-03,1951.1300048828125,25.610000610351562,0.0011641156994188924,-0.01856918095317524
2015-09-04,1921.219970703125,27.799999237060547,-0.015448308754276238,0.08205306920874379
2015-09-08,1969.4100341796875,24.899999618530273,0.024773637197038505,-0.11016820510213336
2015-09-09,1942.0400390625,26.229999542236328,-0.013995035769084717,0.05203598827627688
2015-09-10,1952.2900390625,24.3700008392334,0.005264075444935658,-0.07355087435260296
2015-09-11,1961.050048828125,23.200000762939453,0.004477006444986281,-0.049200590516681394
2015-09-14,1953.030029296875,24.25,-0.00409804122304381,0.044264305825907124
2015-09-15,1978.0899658203125,22.540000915527344,0.01274968763143236,-0.07312506815396823
2015-09-16,1995.31005859375,21.350000381469727,0.0086677407153759,-0.05423979168745604
2015-09-17,1990.199951171875,21.139999389648438,-0.002564344442560099,-0.00988480597185764
2015-09-18,1958.030029296875,22.280000686645508,-0.01629623095438354,0.05252249430779115
2015-09-21,1966.969970703125,20.139999389648438,0.004555392033672697,-0.10098158889302568
2015-09-22,1942.739990234375,22.440000534057617,-0.012394930019378313,0.1081372474688786
2015-09-23,1938.760009765625,22.1299991607666,-0.002050744229593947,-0.013910988313779644
2015-09-24,1932.239990234375,23.469999313354492,-0.00336865187130644,0.05878886446655086
2015-09-25,1931.3399658203125,23.6200008392334,-0.00046590180122054944,0.006370865693216574
2015-09-28,1881.77001953125,27.6299991607666,-0.026001211162809106,0.15680826226149064
2015-09-29,1884.0899658203125,26.829999923706055,0.001232093912981713,-0.029381446967405838
2015-09-30,1920.030029296875,24.5,0.01889589860356512,-0.09084754404324566
2015-10-01,1923.8199462890625,22.549999237060547,0.001971938678337173,-0.08293808543522975
2015-10-02,1951.3599853515625,20.940000534057617,0.014213793016405511,-0.07407380116887692
2015-10-05,1987.050048828125,19.540000915527344,0.018124593518502156,-0.06919753747792971
2015-10-06,1979.9200439453125,19.399999618530273,-0.0035946893441432997,-0.007190647062750681
2015-10-07,1995.8299560546875,18.399999618530273,0.008003519857552759,-0.05292240252300491
2015-10-08,2013.4300537109375,17.420000076293945,0.008779780144558488,-0.0547316680788572
2015-10-09,2014.8900146484375,17.079999923706055,0.0007248485605153577,-0.019710791910466947
2015-10-12,2017.4599609375,16.170000076293945,0.0012746644773328382,-0.05475050558630943
2015-10-13,2003.68994140625,17.670000076293945,-0.006848823690127077,0.08871061234205974
2015-10-14,1994.239990234375,18.030000686645508,-0.0047274309119391435,0.020168784649409688
2015-10-15,2023.8599853515625,16.049999237060547,0.014743551351355088,-0.11632827325786999
2015-10-16,2033.1099853515625,15.050000190734863,0.004560061373697022,-0.06433079817255777
2015-10-19,2033.6600341796875,14.979999542236328,0.0002705089438730595,-0.00466205633754711
2015-10-20,2030.77001953125,15.75,-0.0014221010558937615,0.05012441774089169
2015-10-21,2018.93994140625,16.700000762939453,-0.005842448911134252,0.05856839983606351
2015-10-22,2052.510009765625,14.449999809265137,0.016490847012594123,-0.14471436374890906
2015-10-23,2075.14990234375,14.460000038146973,0.010969953969042788,0.0006918180099253128
2015-10-26,2071.179931640625,15.289999961853027,-0.0019149330011001104,0.0558127980773523
2015-10-27,2065.889892578125,15.430000305175781,-0.00255738586508774,0.009114668707075661
2015-10-28,2090.35009765625,14.329999923706055,0.011770488488143476,-0.07395844963714077
2015-10-29,2089.409912109375,14.609999656677246,-0.00044987538066072313,0.01935096574743701
2015-10-30,2079.360107421875,15.069999694824219,-0.004821481688425431,0.03099979012440833
2015-11-02,2104.050048828125,14.149999618530273,0.011803876338814608,-0.06299139525759936
2015-11-03,2109.7900390625,14.539999961853027,0.0027243529250675206,0.027188872351530013
2015-11-04,2102.31005859375,15.510000228881836,-0.0035516669396471866,0.0645815224637116
2015-11-05,2099.929931640625,15.050000190734863,-0.0011327897564983025,-0.030106988077199203
2015-11-06,2099.199951171875,14.329999923706055,-0.00034768178002366065,-0.049022767352288575
2015-11-09,2078.580078125,16.520000457763672,-0.009871290656502512,0.142216559286488
2015-11-10,2081.719970703125,15.289999961853027,0.0015094551534496445,-0.07737277835642285
2015-11-11,2075.0,16.059999465942383,-0.003233307321568946,0.049132657818641914
2015-11-12,2045.969970703125,18.3700008392334,-0.014089163336632673,0.13438726964731437
2015-11-13,2023.0400390625,20.079999923706055,-0.011270640432155438,0.08900534611199874
2015-11-16,2053.18994140625,18.15999984741211,0.01479330279423436,-0.10050292625329886
2015-11-17,2050.43994140625,18.84000015258789,-0.0013402770182465746,0.03676091247663154
2015-11-18,2083.580078125,16.850000381469727,0.016033229877172244,-0.11163159780983851
2015-11-19,2081.239990234375,16.989999771118164,-0.0011237403289792015,0.008274242774755344
2015-11-20,2089.169921875,15.470000267028809,0.0038029552801494165,-0.09372224036623046
2015-11-23,2086.590087890625,15.619999885559082,-0.0012356238416840882,0.00964945523892834
2015-11-24,2089.139892578125,15.930000305175781,0.0012212499449607925,0.0196520059942798
2015-11-25,2088.8701171875,15.1899995803833,-0.00012914061496715576,-0.047566854096111236
2015-11-27,2090.110107421875,15.119999885559082,0.0005934415594808398,-0.0046189258006021465
2015-11-30,2080.409912109375,16.1299991607666,-0.004651800139618441,0.06466247692522409
2015-12-01,2102.6298828125,14.670000076293945,0.01062393894673922,-0.09487624275219898
2015-12-02,2079.510009765625,15.90999984741211,-0.011056592639448921,0.08114323540343642
2015-12-03,2049.6201171875,18.110000610351562,-0.014477826444150087,0.1295164728387775
2015-12-04,2091.68994140625,14.8100004196167,0.02031785636385123,-0.20116164898473957
2015-12-07,2077.070068359375,15.84000015258789,-0.007014043960397749,0.06723573940631115
2015-12-08,2063.590087890625,17.600000381469727,-0.006511052625594547,0.1053605276991684
2015-12-09,2047.6199951171875,19.610000610351562,-0.007769086365692726,0.10814074761423836
2015-12-10,2052.22998046875,19.34000015258789,0.0022488565785946774,-0.01386417341785571
2015-12-11,2012.3699951171875,24.389999389648438,-0.01961386775581532,0.23199768928825953
2015-12-14,2021.93994140625,22.729999542236328,0.0047442880640680245,-0.07048756947789755
2015-12-15,2043.4100341796875,20.950000762939453,0.010562580105914385,-0.08154693493996301
2015-12-16,2073.070068359375,17.860000610351562,0.014410635650771483,-0.1595750731627317
2015-12-17,2041.8900146484375,18.940000534057617,-0.015154776635876313,0.05871250633269954
2015-12-18,2005.550048828125,20.700000762939453,-0.017957495007106937,0.08885762117302938
2015-12-21,2021.1500244140625,18.700000762939453,0.0077483067271562,-0.1016101724688598
2015-12-22,2038.969970703125,16.600000381469727,0.008778095591568889,-0.1191208463168401
2015-12-23,2064.2900390625,15.569999694824219,0.012341596527553888,-0.06405675209693741
2015-12-24,2060.989990234375,15.739999771118164,-0.0015999154038633197,0.010859262202180447
2015-12-28,2056.5,16.90999984741211,-0.002180936456306017,0.07169992543911456
2015-12-29,2078.360107421875,16.079999923706055,0.010573664173022947,-0.05032889488078703
2015-12-30,2063.360107421875,17.290000915527344,-0.007243398783778549,0.07255209364028917
2015-12-31,2043.93994140625,18.209999084472656,-0.009456485041467845,0.05184249081697819
2016-01-04,2012.6600341796875,20.700000762939453,-0.015422041797805928,0.12816289366486183
2016-01-05,2016.7099609375,19.34000015258789,0.0020102041393599396,-0.06795823921339639
2016-01-06,1990.260009765625,20.59000015258789,-0.01320216300262602,0.06263003053556988
2016-01-07,1943.0899658203125,24.989999771118164,-0.023985816519344776,0.19367020723744927
2016-01-08,1922.030029296875,27.010000228881836,-0.010897537445847908,0.07773144059056664
2016-01-11,1923.6700439453125,24.299999237060547,0.0008529082958226729,-0.10573085732867375
2016-01-12,1938.6800537109375,22.469999313354492,0.00777251411777486,-0.07829526331090222
2016-01-13,1890.280029296875,25.219999313354492,-0.025282375077909022,0.1154562476716288
2016-01-14,1921.8399658203125,23.950000762939453,0.016558060934383972,-0.0516689475981104
2016-01-15,1880.3299560546875,27.020000457763672,-0.021835772698162375,0.12060899376128009
2016-01-19,1881.3299560546875,26.049999237060547,0.0005316801874288286,-0.03655961056184083
2016-01-20,1859.3299560546875,27.59000015258789,-0.011762766025898373,0.057435654847872886
2016-01-21,1868.989990234375,26.690000534057617,0.005181988635948063,-0.03316441033366052
2016-01-22,1906.9000244140625,22.34000015258789,0.02008072688221347,-0.17791018295477537
2016-01-25,1877.0799560546875,24.149999618530273,-0.01576154517282147,0.0779055638314243
2016-01-26,1903.6300048828125,22.5,0.014045237830367907,-0.07076905509235926
2016-01-27,1882.949951171875,23.110000610351562,-0.010922922300528425,0.02675014148662697
2016-01-28,1893.3599853515625,22.420000076293945,0.005513350717591524,-0.030312029650046177
2016-01-29,1940.239990234375,20.200000762939453,0.024458650994556432,-0.10427077887051697
2016-02-01,1939.3800048828125,19.979999542236328,-0.00044333484554180534,-0.010950891867125737
2016-02-02,1903.030029296875,21.979999542236328,-0.01892096871823143,0.09540117783978994
2016-02-03,1912.530029296875,21.649999618530273,0.0049796200215740235,-0.015127491320452543
2016-02-04,1915.449951171875,21.84000015258789,0.0015255682925234377,0.008737721034679501
2016-02-05,1880.050048828125,23.3799991607666,-0.018654158276351848,0.06813776228523744
2016-02-08,1853.43994140625,26.0,-0.014255057923057347,0.1062156178729153
2016-02-09,1852.2099609375,26.540000915527344,-0.0006638406467602255,0.020556525378710746
2016-02-10,1851.8599853515625,26.290000915527344,-0.00018896813076091644,-0.009464389834236935
2016-02-11,1829.0799560546875,28.139999389648438,-0.012377447329256216,0.06800335643046583
2016-02-12,1864.780029296875,25.399999618530273,0.01933001520704595,-0.10244287099042414
2016-02-16,1895.5799560546875,24.110000610351562,0.016381737741684915,-0.052122441497631504
2016-02-17,1926.8199462890625,22.309999465942383,0.016346110625641334,-0.07759173300196279
2016-02-18,1917.8299560546875,21.639999389648438,-0.004676632123934705,-0.030491558732908645
2016-02-19,1917.780029296875,20.530000686645508,-2.60332818018429e-05,-0.05265616129669548
2016-02-22,1945.5,19.3799991607666,0.014350731099076084,-0.05764570131827683
2016-02-23,1921.27001953125,20.979999542236328,-0.01253257757078849,0.07932801799057836
2016-02-24,1929.800048828125,20.719999313354492,0.0044299600346319485,-0.012470196897080916
2016-02-25,1951.699951171875,19.110000610351562,0.011284366730450844,-0.08088759406098134
2016-02-26,1948.050048828125,19.809999465942383,-0.0018718653295646535,0.03597504356042947
2016-02-29,1932.22998046875,20.549999237060547,-0.008154131091571704,0.03667407006476751
2016-03-01,1978.3499755859375,17.700000762939453,0.023588385401618943,-0.14929622113252902
2016-03-02,1986.449951171875,17.09000015258789,0.0040859498611017005,-0.035071176627717145
2016-03-03,1993.4000244140625,16.700000762939453,0.003492634320316937,-0.02308474094828373
2016-03-04,1999.989990234375,16.860000610351562,0.0033004398659416986,0.009535223667163365
2016-03-07,2001.760009765625,17.350000381469727,0.0008846228008639487,0.028648539604726686
2016-03-08,1979.260009765625,18.670000076293945,-0.011303756056006186,0.07332543326048147
2016-03-09,1989.260009765625,18.34000015258789,0.00503967278281425,-0.017833486491807955
2016-03-10,1989.5699462890625,18.049999237060547,0.00015579279712262694,-0.015938832637493856
2016-03-11,2022.18994140625,16.5,0.016262545588851488,-0.08978526160424032
2016-03-14,2019.6400146484375,16.920000076293945,-0.0012617686166117468,0.02513597778064068
2016-03-15,2015.9300537109375,16.84000015258789,-0.0018386309343179589,-0.004739340811956353
2016-03-16,2027.219970703125,14.989999771118164,0.005584727881779697,-0.1163737210296814
2016-03-17,2040.5899658203125,14.4399995803833,0.006573583068596323,-0.03738119244018626
2016-03-18,2049.580078125,14.020000457763672,0.004395967251026178,-0.029517190148146893
2016-03-21,2051.60009765625,13.789999961853027,0.0009850919042923014,-0.016541225218272202
2016-03-22,2049.800048828125,14.170000076293945,-0.0008777728967722512,0.027183370047844744
2016-03-23,2036.7099609375,14.9399995803833,-0.00640650953066712,0.05291509253109994
2016-03-24,2035.93994140625,14.739999771118164,-0.0003781417793768198,-0.013477280384626622
2016-03-28,2037.050048828125,15.239999771118164,0.000545106888072358,0.03335866400675652
2016-03-29,2055.010009765625,13.819999694824219,0.00877801205423741,-0.09780673898266716
2016-03-30,2063.949951171875,13.5600004196167,0.0043408799935662195,-0.018992482799906358
2016-03-31,2059.739990234375,13.949999809265137,-0.0020418423596207116,0.028355181137191182
2016-04-01,2072.780029296875,13.100000381469727,0.0063109590665997575,-0.0628672352676926
2016-04-04,2066.1298828125,14.119999885559082,-0.003213480045854618,0.0749799646332833
2016-04-05,2045.1700439453125,15.420000076293945,-0.01019629841179453,0.08807314912269494
2016-04-06,2066.659912109375,14.09000015258789,0.01045279793201316,-0.09020003634280462
2016-04-07,2041.9100341796875,16.15999984741211,-0.012048073970004866,0.13707370691052384
2016-04-08,2047.5999755859375,15.359999656677246,0.002782702604616504,-0.05077233828284527
2016-04-11,2041.989990234375,16.260000228881836,-0.0027435458896039448,0.056941412828254066
2016-04-12,2061.719970703125,14.850000381469727,0.009615753881389974,-0.09070822725913273
2016-04-13,2082.419921875,13.84000015258789,0.009990069768557895,-0.07043692972224526
2016-04-14,2082.780029296875,13.720000267028809,0.00017291243013242585,-0.0087083194541799
2016-04-15,2080.72998046875,13.619999885559082,-0.000984769576145959,-0.00731534944153073
2016-04-18,2094.340087890625,13.350000381469727,0.006519725613797989,-0.02002287889817992
2016-04-19,2100.800048828125,13.239999771118164,0.0030797379028665328,-0.008273880199055257
2016-04-20,2102.39990234375,13.279999732971191,0.0007612550492345003,0.0030165907189823042
2016-04-21,2091.47998046875,13.949999809265137,-0.005207562857292034,0.049220370653927835
2016-04-22,2091.580078125,13.220000267028809,4.785857954074228e-05,-0.053748639972233614
2016-04-25,2087.7900390625,14.079999923706055,-0.0018136896207629953,0.06302449068890141
